route_id,service_id,trip_headsign,trip_short_name,shape_id,trip_id
69708_74500,14,Dąbrowa Górnicza Ząbkowice,40964,38,9381_1361
69708_74500,14,Dąbrowa Górnicza Ząbkowice,40970,38,9385_1365
69708_74500,16,Dąbrowa Górnicza Ząbkowice,40956,38,9376_1355
69708_74500,16,Dąbrowa Górnicza Ząbkowice,40964,38,9380_1360
69708_74500,165,Dąbrowa Górnicza Ząbkowice,40694,38,10056_885
69708_74500,183,Dąbrowa Górnicza Ząbkowice,40968,38,9382_1362
69708_74500,19,Dąbrowa Górnicza Ząbkowice,40962,38,7982_1189
69708_74500,19,Dąbrowa Górnicza Ząbkowice,40964,38,7983_1190
69708_74500,19,Dąbrowa Górnicza Ząbkowice,40966,38,7984_1191
69708_74500,19,Dąbrowa Górnicza Ząbkowice,40968,38,7985_1192
69708_74500,19,Dąbrowa Górnicza Ząbkowice,40970,38,7986_1193
69708_74500,190,Dąbrowa Górnicza Ząbkowice,40956,38,9375_1353
69708_74500,2,Dąbrowa Górnicza Ząbkowice,40952,38,7977_1184
69708_74500,2,Dąbrowa Górnicza Ząbkowice,40954,38,7978_1185
69708_74500,2,Dąbrowa Górnicza Ząbkowice,40956,38,7979_1186
69708_74500,2,Dąbrowa Górnicza Ząbkowice,40958,38,7980_1187
69708_74500,20,Dąbrowa Górnicza Ząbkowice,40960,38,7981_1188
69708_74500,20,Dąbrowa Górnicza Ząbkowice,40974,38,7987_1194
69708_74500,20,Dąbrowa Górnicza Ząbkowice,40976,38,7988_1195
69708_74500,201,Dąbrowa Górnicza Ząbkowice,40970,38,9384_1364
69708_74500,34,Dąbrowa Górnicza Ząbkowice,40952,38,9373_1351
69708_74500,34,Dąbrowa Górnicza Ząbkowice,40960,66,9378_1357
69708_74500,34,Dąbrowa Górnicza Ząbkowice,40970,66,9322_1322
69708_74500,35,Dąbrowa Górnicza Ząbkowice,40952,38,9374_1352
69708_74500,41,Dąbrowa Górnicza Ząbkowice,40968,38,9383_1363
69708_74583,182,Dąbrowa Górnicza,40984,69,10063_1419
69708_74583,203,Dąbrowa Górnicza,40984,69,10059_1415
69708_74583,205,Dąbrowa Górnicza,40984,69,10061_1417
69708_74583,34,Dąbrowa Górnicza,40976,69,9386_1366
69708_75309,14,Zawiercie,40962,67,10041_1408
69708_75309,14,Zawiercie,40978,65,9327_1325
69708_75309,14,Zawiercie,40984,65,9338_1330
69708_75309,181,Zawiercie,40984,65,9332_1326
69708_75309,191,Zawiercie,40962,67,8445_1232
69708_75309,192,Zawiercie,40962,67,10040_1407
69708_75309,2,Zawiercie,40978,65,7949_1173
69708_75309,20,Zawiercie,40950,65,7945_1171
69708_75309,20,Zawiercie,40970,65,7947_1172
69708_75309,201,Zawiercie,40978,65,9326_1324
69708_75309,202,Zawiercie,40984,65,9336_1328
69708_75309,207,Zawiercie,40984,65,9335_1327
69708_75309,34,Zawiercie,40950,65,9319_1321
69708_75309,34,Zawiercie,40978,65,9325_1323
69708_75309,47,Zawiercie,40984,65,9336_1329
69708_76869,19,Zwardoń,94142/94143,126,8202_1764
69708_76869,35,Zwardoń,94142/94143,126,9705_1942
69708_77040,178,Wisła Głębce,94140/94141,125,8167_1751
69708_77040,266,Wisła Głębce,94140/94141,125,9655_1928
69708_77040,48,Wisła Głębce,94140/94141,125,8166_1750
69708_77040,67,Wisła Głębce,94140/94141,125,9656_1929
71001_62653,1,Częstochowa,40135/40134,11,9188_166
71001_62653,11,Częstochowa,40131/40130,11,9177_160
71001_62653,2,Częstochowa,40131/40130,11,7887_18
71001_62653,2,Częstochowa,40135/40134,11,7891_19
71001_62653,2,Częstochowa,40333/40332,11,7889_342
71001_62653,24,Częstochowa,40131/40130,11,9180_164
71001_62653,38,Częstochowa,40131/40130,11,9175_157
71001_62653,39,Częstochowa,40131/40130,11,9179_163
71001_62653,40,Częstochowa,40131/40130,11,9176_159
71001_62653,41,Częstochowa,40131/40130,11,9178_162
71001_62653,42,Częstochowa,40131/40130,11,9181_165
71001_62653,43,Częstochowa,40131/40130,11,9175_158
71001_62653,6,Częstochowa,40131/40130,11,9178_161
71001_62653,66,Częstochowa,40333/40332,11,9184_537
71001_62653,67,Częstochowa,40333/40332,11,9185_538
71407_62653,108,Częstochowa,40552,32,8747_712
71407_62653,108,Częstochowa,40564,32,8791_751
71407_62653,111,Częstochowa,40550,32,8739_704
71407_62653,111,Częstochowa,40554,32,8748_713
71407_62653,111,Częstochowa,40562,32,8780_741
71407_62653,112,Częstochowa,40556,32,8752_718
71407_62653,112,Częstochowa,40558,32,8759_725
71407_62653,112,Częstochowa,40562,32,8782_743
71407_62653,114,Częstochowa,40556,32,8754_720
71407_62653,114,Częstochowa,40558,32,8761_727
71407_62653,114,Częstochowa,40560,32,8773_739
71407_62653,115,Częstochowa,40556,32,8753_719
71407_62653,115,Częstochowa,40558,32,8760_726
71407_62653,115,Częstochowa,40560,32,8772_737
71407_62653,116,Częstochowa,40556,32,8755_721
71407_62653,116,Częstochowa,40558,32,8763_729
71407_62653,116,Częstochowa,40562,32,8783_744
71407_62653,117,Częstochowa,40550,32,8738_703
71407_62653,117,Częstochowa,40554,32,8748_714
71407_62653,117,Częstochowa,40556,32,8757_723
71407_62653,117,Częstochowa,40560,32,8768_733
71407_62653,117,Częstochowa,40566,32,8800_752
71407_62653,118,Częstochowa,40550,32,8739_705
71407_62653,118,Częstochowa,40554,32,8749_715
71407_62653,118,Częstochowa,40556,32,8756_722
71407_62653,119,Częstochowa,40552,32,8745_709
71407_62653,119,Częstochowa,40562,32,8781_742
71407_62653,119,Częstochowa,40564,32,8787_747
71407_62653,122,Częstochowa,40564,32,8790_750
71407_62653,125,Częstochowa,40566,32,8802_754
71407_62653,127,Częstochowa,40550,32,8740_706
71407_62653,127,Częstochowa,40552,32,8746_710
71407_62653,127,Częstochowa,40554,32,8750_716
71407_62653,127,Częstochowa,40560,32,8770_735
71407_62653,127,Częstochowa,40564,32,8788_748
71407_62653,127,Częstochowa,40566,32,8801_753
71407_62653,128,Częstochowa,40552,32,8745_708
71407_62653,129,Częstochowa,40558,32,8762_728
71407_62653,130,Częstochowa,40558,32,8764_730
71407_62653,130,Częstochowa,40560,32,8772_738
71407_62653,131,Częstochowa,40558,32,8764_731
71407_62653,131,Częstochowa,40560,32,8771_736
71407_62653,132,Częstochowa,40560,32,8769_734
71407_62653,133,Częstochowa,40564,32,8789_749
71407_62653,134,Częstochowa,40564,32,8787_746
71407_62653,135,Częstochowa,40566,32,8803_755
71407_62653,136,Częstochowa,40566,32,8804_756
71407_62653,14,Częstochowa,40552,32,8747_711
71407_62653,2,Częstochowa,40550,32,7705_610
71407_62653,2,Częstochowa,40552,32,7709_611
71407_62653,2,Częstochowa,40554,32,7712_612
71407_62653,2,Częstochowa,40556,32,7714_613
71407_62653,2,Częstochowa,40558,32,7715_614
71407_62653,2,Częstochowa,40560,32,7717_615
71407_62653,2,Częstochowa,40562,32,7720_616
71407_62653,2,Częstochowa,40564,32,7722_617
71407_62653,2,Częstochowa,40566,32,7726_618
71407_62653,29,Częstochowa,40550,32,8741_707
71407_62653,29,Częstochowa,40554,32,8751_717
71407_62653,29,Częstochowa,40556,32,8758_724
71407_62653,29,Częstochowa,40558,32,8765_732
71407_62653,29,Częstochowa,40560,32,8774_740
71407_62653,29,Częstochowa,40562,32,8784_745
71407_72306,109,Bytom,40486,30,9074_495
71407_72306,110,Bytom,40486,30,9075_497
71407_72306,20,Bytom,40486,30,7845_331
71407_72306,6,Bytom,40486,30,9075_496
71407_73106,102,Chorzów Batory,40454,28,9001_441
71407_73106,103,Chorzów Batory,40454,28,9000_440
71407_73106,104,Chorzów Batory,40482,28,9067_486
71407_73106,105,Chorzów Batory,40482,28,9066_484
71407_73106,26,Chorzów Batory,40452,28,8998_437
71407_73106,26,Chorzów Batory,40460,28,9014_450
71407_73106,26,Chorzów Batory,40466,28,9029_460
71407_73106,26,Chorzów Batory,40470,28,9039_466
71407_73106,26,Chorzów Batory,40478,28,9056_479
71407_73106,26,Chorzów Batory,40482,28,9066_485
71407_73106,37,Chorzów Batory,40454,28,9001_442
71407_73106,37,Chorzów Batory,40460,28,9015_452
71407_73106,37,Chorzów Batory,40466,28,9030_462
71407_73106,37,Chorzów Batory,40478,28,9057_481
71407_73106,75,Chorzów Batory,40452,28,8999_438
71407_73106,75,Chorzów Batory,40470,28,9040_467
71407_73106,76,Chorzów Batory,40452,28,8998_436
71407_73106,76,Chorzów Batory,40470,28,9039_465
71407_73106,77,Chorzów Batory,40452,28,8999_439
71407_73106,77,Chorzów Batory,40470,28,9040_468
71407_73106,77,Chorzów Batory,40476,28,9052_476
71407_73106,77,Chorzów Batory,40482,28,9067_487
71407_73106,78,Chorzów Batory,40460,28,9014_448
71407_73106,78,Chorzów Batory,40466,28,9029_458
71407_73106,78,Chorzów Batory,40478,28,9056_477
71407_73106,79,Chorzów Batory,40460,28,9015_451
71407_73106,79,Chorzów Batory,40466,28,9030_461
71407_73106,79,Chorzów Batory,40478,28,9057_480
71407_73106,81,Chorzów Batory,40460,28,9014_449
71407_73106,81,Chorzów Batory,40466,28,9029_459
71407_73106,81,Chorzów Batory,40478,28,9056_478
71407_73106,82,Chorzów Batory,40456,28,9008_444
71407_73106,82,Chorzów Batory,40474,28,9050_473
71407_73106,83,Chorzów Batory,40456,28,9007_443
71407_73106,83,Chorzów Batory,40474,28,9049_472
71407_73106,86,Chorzów Batory,40462,28,9020_454
71407_73106,86,Chorzów Batory,40468,28,9035_464
71407_73106,87,Chorzów Batory,40462,28,9019_453
71407_73106,87,Chorzów Batory,40468,28,9034_463
71407_73106,88,Chorzów Batory,40458,28,9009_445
71407_73106,88,Chorzów Batory,40464,28,9021_455
71407_73106,89,Chorzów Batory,40458,28,9010_446
71407_73106,89,Chorzów Batory,40464,28,9022_456
71407_73106,90,Chorzów Batory,40458,28,9010_447
71407_73106,90,Chorzów Batory,40464,28,9022_457
71407_73106,91,Chorzów Batory,40472,28,9044_469
71407_73106,92,Chorzów Batory,40472,28,9045_470
71407_73106,93,Chorzów Batory,40472,28,9045_471
71407_73106,94,Chorzów Batory,40476,28,9052_475
71407_73106,95,Chorzów Batory,40476,28,9051_474
71407_73106,96,Chorzów Batory,40450,28,8990_434
71407_73106,96,Chorzów Batory,40480,28,9061_482
71407_73106,97,Chorzów Batory,40450,28,8991_435
71407_73106,97,Chorzów Batory,40480,28,9062_483
71407_73312,106,Katowice,40484,29,9068_488
71407_73312,107,Katowice,40484,29,9068_489
71407_73312,108,Katowice,40484,29,9070_494
71407_73312,14,Katowice,40484,29,9070_493
71407_73312,2,Katowice,40450,29,7809_313
71407_73312,2,Katowice,40454,29,7813_315
71407_73312,2,Katowice,40458,29,7817_317
71407_73312,2,Katowice,40462,29,7821_319
71407_73312,2,Katowice,40464,29,7822_320
71407_73312,2,Katowice,40468,29,7828_322
71407_73312,2,Katowice,40472,29,7832_324
71407_73312,2,Katowice,40476,29,7835_326
71407_73312,2,Katowice,40480,29,7840_328
71407_73312,2,Katowice,40484,29,7843_330
71407_73312,20,Katowice,40452,29,7812_314
71407_73312,20,Katowice,40456,29,7816_316
71407_73312,20,Katowice,40460,29,7819_318
71407_73312,20,Katowice,40466,29,7826_321
71407_73312,20,Katowice,40470,29,7830_323
71407_73312,20,Katowice,40474,29,7834_325
71407_73312,20,Katowice,40478,29,7838_327
71407_73312,20,Katowice,40482,29,7842_329
71407_73312,31,Katowice,40484,29,9069_491
71407_73312,32,Katowice,40484,29,9069_492
71407_73312,33,Katowice,40484,29,9068_490
71407_73312,42,Katowice,40488,29,10054_601
71944_73106,18,Chorzów Batory,40250,17,9900_256
71944_73106,2,Chorzów Batory,40250,17,9898_254
71944_73106,2,Chorzów Batory,40256,17,9930_587
71944_73106,46,Chorzów Batory,40256,17,9932_589
71944_73106,52,Chorzów Batory,40256,17,9931_588
71944_73106,53,Chorzów Batory,40256,17,9929_586
71944_73106,54,Chorzów Batory,40250,17,9897_253
71944_73106,55,Chorzów Batory,40250,17,9899_255
72058_73106,18,Chorzów Batory,40254,18,9908_578
72058_73106,18,Chorzów Batory,40258,18,9916_582
72058_73106,2,Chorzów Batory,40252,18,9922_584
72058_73106,2,Chorzów Batory,40254,18,9906_576
72058_73106,2,Chorzów Batory,40258,18,9914_580
72058_73106,2,Chorzów Batory,40260,18,9938_591
72058_73106,2,Chorzów Batory,40262,18,9957_599
72058_73106,2,Chorzów Batory,40264,18,9946_595
72058_73106,24,Chorzów Batory,40260,18,9940_593
72058_73106,24,Chorzów Batory,40264,18,9948_597
72058_73106,41,Chorzów Batory,40262,18,9958_600
72058_73106,46,Chorzów Batory,40252,18,9924_269
72058_73106,52,Chorzów Batory,40252,18,9923_585
72058_73106,53,Chorzów Batory,40252,18,9921_583
72058_73106,54,Chorzów Batory,40254,18,9905_575
72058_73106,54,Chorzów Batory,40258,18,9913_579
72058_73106,55,Chorzów Batory,40254,18,9907_577
72058_73106,55,Chorzów Batory,40258,18,9915_581
72058_73106,56,Chorzów Batory,40260,18,9937_590
72058_73106,56,Chorzów Batory,40264,18,9945_594
72058_73106,57,Chorzów Batory,40260,18,9939_592
72058_73106,57,Chorzów Batory,40264,18,9947_596
72058_73106,58,Chorzów Batory,40262,18,9956_598
72306_69708,109,Gliwice,40731,43,8924_1037
72306_69708,110,Gliwice,40731,43,8925_1039
72306_69708,170,Gliwice,40703,43,8885_759
72306_69708,170,Gliwice,40707,43,8892_763
72306_69708,171,Gliwice,40715,43,8902_1021
72306_69708,171,Gliwice,40719,43,8906_1025
72306_69708,172,Gliwice,40715,43,8903_1022
72306_69708,172,Gliwice,40717,43,8905_1024
72306_69708,172,Gliwice,40719,43,8907_1026
72306_69708,172,Gliwice,40721,43,8909_1028
72306_69708,172,Gliwice,40723,43,8913_1030
72306_69708,172,Gliwice,40725,43,8915_1032
72306_69708,172,Gliwice,40727,43,8919_1034
72306_69708,172,Gliwice,40729,43,8923_1036
72306_69708,173,Gliwice,40717,43,8904_1023
72306_69708,173,Gliwice,40721,43,8908_1027
72306_69708,173,Gliwice,40723,43,8912_1029
72306_69708,173,Gliwice,40725,43,8914_1031
72306_69708,173,Gliwice,40727,43,8918_1033
72306_69708,173,Gliwice,40729,43,8922_1035
72306_69708,2,Gliwice,40701,43,7758_619
72306_69708,2,Gliwice,40705,43,7761_621
72306_69708,2,Gliwice,40709,43,7765_623
72306_69708,2,Gliwice,40711,43,7766_624
72306_69708,2,Gliwice,40713,43,7767_898
72306_69708,2,Gliwice,40717,43,7769_900
72306_69708,2,Gliwice,40721,43,7771_902
72306_69708,2,Gliwice,40723,43,7773_903
72306_69708,2,Gliwice,40725,43,7774_904
72306_69708,2,Gliwice,40727,43,7776_905
72306_69708,2,Gliwice,40729,43,7778_906
72306_69708,20,Gliwice,40703,43,7760_620
72306_69708,20,Gliwice,40707,43,7763_622
72306_69708,20,Gliwice,40715,43,7768_899
72306_69708,20,Gliwice,40719,43,7770_901
72306_69708,20,Gliwice,40731,43,7779_907
72306_69708,29,Gliwice,40701,43,8881_758
72306_69708,29,Gliwice,40703,43,8886_760
72306_69708,29,Gliwice,40705,43,8888_762
72306_69708,29,Gliwice,40707,43,8893_764
72306_69708,29,Gliwice,40709,43,8897_766
72306_69708,29,Gliwice,40711,43,8899_768
72306_69708,29,Gliwice,40713,43,8901_1020
72306_69708,6,Gliwice,40731,43,8925_1038
72306_69708,64,Gliwice,40701,43,8880_757
72306_69708,64,Gliwice,40705,43,8887_761
72306_69708,64,Gliwice,40709,43,8896_765
72306_69708,64,Gliwice,40711,43,8898_767
72306_69708,64,Gliwice,40713,43,8900_1019
72306_71407,20,Lubliniec,40401,24,7730_294
72306_71407,26,Lubliniec,40401,24,8811_370
72306_71407,75,Lubliniec,40401,24,8812_371
72306_71407,76,Lubliniec,40401,24,8811_369
72306_71407,77,Lubliniec,40401,24,8812_372
72900_242839,151,Tychy Lodowisko,94511,156,8497_2090
72900_242839,18,Tychy Lodowisko,94549,156,8541_2462
72900_242839,18,Tychy Lodowisko,94555,156,8552_2478
72900_242839,232,Tychy Lodowisko,94511,156,8500_2094
72900_242839,247,Tychy Lodowisko,94515,156,8586_2148
72900_242839,26,Tychy Lodowisko,94549,156,8541_2463
72900_242839,26,Tychy Lodowisko,94555,156,8552_2479
72900_242839,320,Tychy Lodowisko,94511,156,8497_2087
72900_242839,322,Tychy Lodowisko,94515,156,8586_2149
72900_242839,324,Tychy Lodowisko,94511,156,8497_2089
72900_242839,325,Tychy Lodowisko,94511,156,8499_2093
72900_242839,329,Tychy Lodowisko,94549,156,8543_2465
72900_242839,329,Tychy Lodowisko,94555,156,8554_2481
72900_242839,333,Tychy Lodowisko,94549,156,8545_2467
72900_242839,333,Tychy Lodowisko,94555,156,8556_2483
72900_242839,37,Tychy Lodowisko,94511,156,8497_2088
72900_242839,75,Tychy Lodowisko,94549,156,8541_2461
72900_242839,75,Tychy Lodowisko,94555,156,8552_2477
72900_242839,81,Tychy Lodowisko,94515,156,8590_2154
72900_68700,150,Racibórz,94333,147,9515_1897
72900_68700,151,Racibórz,94333,147,9515_1898
72900_68700,277,Racibórz,94305,147,9487_1862
72900_68700,279,Racibórz,94305,147,9487_1863
72900_68700,280,Racibórz,94305,147,9486_1860
72900_68700,290,Racibórz,94305,147,9486_1858
72900_68700,291,Racibórz,94305,147,9486_1859
72900_68700,301,Racibórz,94333,147,9515_1896
72900_68700,303,Racibórz,94333,147,9515_1895
72900_68700,304,Racibórz,94333,147,9516_1899
72900_68700,305,Racibórz,94333,147,9518_1901
72900_68700,306,Racibórz,94333,147,9512_1891
72900_68700,31,Racibórz,94333,147,9514_1893
72900_68700,32,Racibórz,94333,147,9514_1894
72900_68700,41,Racibórz,94305,147,9487_1861
73106_62653,18,Częstochowa,40311/40310,19,9217_558
73106_62653,18,Częstochowa,40315/40314,19,9225_565
73106_62653,2,Częstochowa,40301/40300,19,7893_343
73106_62653,2,Częstochowa,40303/40302,19,7895_344
73106_62653,2,Częstochowa,40305/40304,19,7896_345
73106_62653,2,Częstochowa,40307/40306,19,7898_346
73106_62653,2,Częstochowa,40309/40308,19,7900_347
73106_62653,2,Częstochowa,40311/40310,19,7901_348
73106_62653,2,Częstochowa,40315/40314,19,7904_350
73106_62653,2,Częstochowa,40317/40316,19,7906_351
73106_62653,24,Częstochowa,40301/40300,19,9196_544
73106_62653,24,Częstochowa,40305/40304,19,9206_550
73106_62653,29,Częstochowa,40303/40302,19,9203_547
73106_62653,41,Częstochowa,40307/40306,19,9209_552
73106_62653,42,Częstochowa,40301/40300,19,9197_545
73106_62653,44,Częstochowa,40317/40316,19,9229_568
73106_62653,45,Częstochowa,40317/40316,19,9228_567
73106_62653,46,Częstochowa,40309/40308,19,9215_555
73106_62653,46,Częstochowa,40317/40316,19,9230_569
73106_62653,52,Częstochowa,40309/40308,19,9214_554
73106_62653,53,Częstochowa,40309/40308,19,9213_553
73106_62653,55,Częstochowa,40311/40310,19,9218_559
73106_62653,55,Częstochowa,40315/40314,19,9226_566
73106_62653,56,Częstochowa,40305/40304,19,9204_548
73106_62653,57,Częstochowa,40305/40304,19,9205_549
73106_62653,58,Częstochowa,40307/40306,19,9208_551
73106_62653,59,Częstochowa,40301/40300,19,9193_541
73106_62653,6,Częstochowa,40311/40310,19,9217_557
73106_62653,6,Częstochowa,40315/40314,19,9225_564
73106_62653,60,Częstochowa,40301/40300,19,9194_542
73106_62653,61,Częstochowa,40301/40300,19,9192_539
73106_62653,62,Częstochowa,40301/40300,19,9195_543
73106_62653,63,Częstochowa,40301/40300,19,9192_540
73106_62653,64,Częstochowa,40303/40302,19,9202_546
73106_62653,65,Częstochowa,40311/40310,19,9216_556
73106_62653,65,Częstochowa,40315/40314,19,9224_563
73106_71001,2,Tarnowskie Góry,40433,27,8372_353
73106_71001,41,Tarnowskie Góry,40433,27,9896_574
73106_71001,58,Tarnowskie Góry,40433,27,9895_573
73106_71407,100,Lubliniec,40439,26,8979_431
73106_71407,101,Lubliniec,40439,26,8980_432
73106_71407,26,Lubliniec,40403,26,8824_376
73106_71407,26,Lubliniec,40407,26,8855_383
73106_71407,26,Lubliniec,40409,26,8859_388
73106_71407,26,Lubliniec,40415,26,8894_398
73106_71407,26,Lubliniec,40419,26,8916_404
73106_71407,26,Lubliniec,40427,26,8946_417
73106_71407,26,Lubliniec,40431,26,8959_423
73106_71407,37,Lubliniec,40403,26,8826_379
73106_71407,37,Lubliniec,40409,26,8860_390
73106_71407,37,Lubliniec,40415,26,8895_400
73106_71407,37,Lubliniec,40427,26,8947_419
73106_71407,37,Lubliniec,40435,26,8967_428
73106_71407,42,Lubliniec,40407,26,9779_572
73106_71407,75,Lubliniec,40407,26,8856_384
73106_71407,75,Lubliniec,40419,26,8917_405
73106_71407,75,Lubliniec,40431,26,8960_424
73106_71407,76,Lubliniec,40407,26,8855_382
73106_71407,76,Lubliniec,40419,26,8916_403
73106_71407,76,Lubliniec,40431,26,8959_422
73106_71407,77,Lubliniec,40407,26,8856_385
73106_71407,77,Lubliniec,40419,26,8917_406
73106_71407,77,Lubliniec,40425,26,8936_414
73106_71407,77,Lubliniec,40431,26,8960_425
73106_71407,78,Lubliniec,40403,26,8824_374
73106_71407,78,Lubliniec,40409,26,8859_386
73106_71407,78,Lubliniec,40415,26,8894_396
73106_71407,78,Lubliniec,40427,26,8946_415
73106_71407,79,Lubliniec,40403,26,8826_378
73106_71407,79,Lubliniec,40409,26,8860_389
73106_71407,79,Lubliniec,40415,26,8895_399
73106_71407,79,Lubliniec,40427,26,8947_418
73106_71407,81,Lubliniec,40403,26,8824_375
73106_71407,81,Lubliniec,40409,26,8859_387
73106_71407,81,Lubliniec,40415,26,8894_397
73106_71407,81,Lubliniec,40427,26,8946_416
73106_71407,82,Lubliniec,40405,26,8832_381
73106_71407,82,Lubliniec,40423,26,8927_411
73106_71407,82,Lubliniec,40437,26,8973_430
73106_71407,83,Lubliniec,40405,26,8831_380
73106_71407,83,Lubliniec,40423,26,8926_410
73106_71407,83,Lubliniec,40437,26,8972_429
73106_71407,84,Lubliniec,40407,26,9778_570
73106_71407,85,Lubliniec,40407,26,9779_571
73106_71407,86,Lubliniec,40411,26,8862_392
73106_71407,86,Lubliniec,40417,26,8911_402
73106_71407,87,Lubliniec,40411,26,8861_391
73106_71407,87,Lubliniec,40417,26,8910_401
73106_71407,88,Lubliniec,40413,26,8866_393
73106_71407,89,Lubliniec,40413,26,8867_394
73106_71407,90,Lubliniec,40413,26,8867_395
73106_71407,90,Lubliniec,40439,26,8980_433
73106_71407,91,Lubliniec,40421,26,8920_407
73106_71407,92,Lubliniec,40421,26,8921_408
73106_71407,93,Lubliniec,40421,26,8921_409
73106_71407,94,Lubliniec,40425,26,8936_413
73106_71407,95,Lubliniec,40425,26,8935_412
73106_71407,96,Lubliniec,40429,26,8955_420
73106_71407,97,Lubliniec,40429,26,8956_421
73106_71407,98,Lubliniec,40435,26,8967_427
73106_71407,99,Lubliniec,40435,26,8966_426
73106_71944,2,Kłobuck,40205,16,9926_271
73106_71944,2,Kłobuck,40215,16,9950_283
73106_71944,24,Kłobuck,40215,16,9952_285
73106_71944,46,Kłobuck,40205,16,9928_273
73106_71944,52,Kłobuck,40205,16,9927_272
73106_71944,53,Kłobuck,40205,16,9925_270
73106_71944,56,Kłobuck,40215,16,9949_282
73106_71944,57,Kłobuck,40215,16,9951_284
73106_72058,18,Chorzew Siemkowice,40203,15,9904_260
73106_72058,18,Chorzew Siemkowice,40207,15,9912_264
73106_72058,2,Chorzew Siemkowice,40203,15,9902_258
73106_72058,2,Chorzew Siemkowice,40207,15,9910_262
73106_72058,2,Chorzew Siemkowice,40209,15,9934_275
73106_72058,2,Chorzew Siemkowice,40211,15,9954_287
73106_72058,2,Chorzew Siemkowice,40213,15,9942_279
73106_72058,24,Chorzew Siemkowice,40209,15,9936_277
73106_72058,24,Chorzew Siemkowice,40213,15,9944_281
73106_72058,41,Chorzew Siemkowice,40211,15,9955_288
73106_72058,54,Chorzew Siemkowice,40203,15,9901_257
73106_72058,54,Chorzew Siemkowice,40207,15,9909_261
73106_72058,55,Chorzew Siemkowice,40203,15,9903_259
73106_72058,55,Chorzew Siemkowice,40207,15,9911_263
73106_72058,56,Chorzew Siemkowice,40209,15,9933_274
73106_72058,56,Chorzew Siemkowice,40213,15,9941_278
73106_72058,57,Chorzew Siemkowice,40209,15,9935_276
73106_72058,57,Chorzew Siemkowice,40213,15,9943_280
73106_72058,58,Chorzew Siemkowice,40211,15,9953_286
73106_74583,2,Dąbrowa Górnicza,40984,73,10066_1422
73106_75309,2,Zawiercie,40313,20,7903_349
73106_75309,46,Zawiercie,40313,20,9223_562
73106_75309,52,Zawiercie,40313,20,9222_561
73106_75309,53,Zawiercie,40313,20,9221_560
73312_179223,1,Bohumin,94207,136,9411_1839
73312_179223,1,Bohumin,94211,136,9412_1840
73312_179223,1,Bohumin,94219,136,9416_1844
73312_179223,1,Bohumin,94231,136,9425_1853
73312_179223,2,Bohumin,94207,136,8006_1716
73312_179223,2,Bohumin,94211,136,8007_1717
73312_179223,2,Bohumin,94215,136,8008_1718
73312_179223,2,Bohumin,94219,136,8009_1719
73312_179223,2,Bohumin,94231,136,8014_1723
73312_179223,271,Bohumin,94215,136,9413_1841
73312_179223,37,Bohumin,94215,136,9415_1843
73312_179223,41,Bohumin,94215,136,9414_1842
73312_242839,150,Tychy Lodowisko,94563,155,8572_2509
73312_242839,151,Tychy Lodowisko,94503,155,8591_2158
73312_242839,151,Tychy Lodowisko,94563,155,8572_2510
73312_242839,172,Tychy Lodowisko,94563,155,8572_2506
73312_242839,18,Tychy Lodowisko,94563,155,8572_2507
73312_242839,19,Tychy Lodowisko,94501,155,8392_2058
73312_242839,19,Tychy Lodowisko,94529,155,8400_2062
73312_242839,19,Tychy Lodowisko,94541,155,8396_2435
73312_242839,19,Tychy Lodowisko,94545,155,8398_2436
73312_242839,2,Tychy Lodowisko,94505,155,7622_1999
73312_242839,2,Tychy Lodowisko,94509,155,7624_2001
73312_242839,2,Tychy Lodowisko,94515,155,7651_2016
73312_242839,2,Tychy Lodowisko,94519,155,7649_2014
73312_242839,2,Tychy Lodowisko,94523,155,7650_2015
73312_242839,2,Tychy Lodowisko,94525,155,7630_2007
73312_242839,2,Tychy Lodowisko,94535,155,7633_2010
73312_242839,2,Tychy Lodowisko,94539,155,7635_2012
73312_242839,2,Tychy Lodowisko,94549,155,7641_2359
73312_242839,2,Tychy Lodowisko,94553,155,7642_2360
73312_242839,2,Tychy Lodowisko,94555,155,7643_2361
73312_242839,2,Tychy Lodowisko,94557,155,7644_2362
73312_242839,2,Tychy Lodowisko,94559,155,7645_2363
73312_242839,2,Tychy Lodowisko,94561,155,7646_2364
73312_242839,2,Tychy Lodowisko,94563,155,7647_2365
73312_242839,20,Tychy Lodowisko,94501,155,7621_1998
73312_242839,20,Tychy Lodowisko,94503,155,7652_2017
73312_242839,20,Tychy Lodowisko,94531,155,7631_2008
73312_242839,20,Tychy Lodowisko,94543,155,7637_2355
73312_242839,20,Tychy Lodowisko,94547,155,7639_2357
73312_242839,247,Tychy Lodowisko,94503,155,8591_2155
73312_242839,260,Tychy Lodowisko,94509,155,8493_2081
73312_242839,261,Tychy Lodowisko,94509,155,8493_2082
73312_242839,29,Tychy Lodowisko,94563,155,8574_2512
73312_242839,301,Tychy Lodowisko,94563,155,8572_2508
73312_242839,31,Tychy Lodowisko,94563,155,8570_2503
73312_242839,32,Tychy Lodowisko,94563,155,8570_2504
73312_242839,324,Tychy Lodowisko,94503,155,8591_2157
73312_242839,335,Tychy Lodowisko,94525,155,8511_2111
73312_242839,337,Tychy Lodowisko,94525,155,8510_2110
73312_242839,341,Tychy Lodowisko,94525,155,8510_2109
